case_id,dispute_amount,days_overdue,buyer_type,sector,state,has_agreement,agreed_credit_days,buyer_gst_compliant,invoice_count,interest_amount,cross_state,settlement_probability,recovery_percentage,resolution_days
NS-ML-02994,115089.55,99,Private Ltd,Services,Uttar Pradesh,True,45,True,2,9207.16,False,0.7674,82.29,127.45
NS-ML-02995,222791.11,116,Private Ltd,Manufacturing,Uttar Pradesh,True,45,True,4,17823.29,True,0.7991,89.32,134.68
NS-ML-02996,399143.74,37,State Govt,Manufacturing,Delhi,False,0,False,5,31931.5,False,0.7573,86.96,126.78
NS-ML-02997,893456.96,190,PSU,Manufacturing,Karnataka,True,45,False,1,71476.56,True,0.8549,100.0,143.75
NS-ML-02998,907028.04,52,Private Ltd,Services,Gujarat,False,0,False,1,72562.24,False,0.7516,82.97,75.12
NS-ML-02999,378881.49,78,Proprietorship,Manufacturing,Karnataka,True,45,True,2,30310.52,False,0.6834,66.57,84.38
NS-ML-03000,77731.3,139,Private Ltd,Services,Maharashtra,True,45,True,4,6218.5,False,0.7415,83.48,69.69
NS-ML-03001,912346.63,278,Private Ltd,Manufacturing,Uttar Pradesh,True,45,True,5,72987.73,False,0.7528,84.0,135.46
NS-ML-03002,139137.09,58,PSU,Manufacturing,Gujarat,True,45,True,4,11130.97,False,0.7674,100.0,127.46
NS-ML-03003,337417.18,73,Private Ltd,Manufacturing,Maharashtra,False,0,False,3,26993.37,False,0.7143,64.37,82.41
NS-ML-03004,66605.62,119,Proprietorship,Services,Uttar Pradesh,False,0,True,3,5328.45,True,0.6709,72.51,108.87
NS-ML-03005,4069161.76,98,Proprietorship,Manufacturing,Karnataka,True,45,True,2,325532.94,False,0.5108,76.02,127.72
NS-ML-03006,507516.56,212,Proprietorship,Manufacturing,Tamil Nadu,False,0,True,1,40601.32,True,0.6169,61.7,117.99
NS-ML-03007,139553.86,74,PSU,Services,Delhi,False,0,True,1,11164.31,False,0.7439,80.18,111.87
NS-ML-03008,612346.58,49,Proprietorship,Services,Gujarat,True,45,True,5,48987.73,True,0.642,73.98,85.94
NS-ML-03009,1404095.86,216,Proprietorship,Manufacturing,Uttar Pradesh,True,45,True,5,112327.67,False,0.525,70.1,117.59
NS-ML-03010,243171.06,87,Private Ltd,Manufacturing,Gujarat,True,45,True,4,19453.68,False,0.8445,83.81,87.2
NS-ML-03011,684487.78,150,Proprietorship,Manufacturing,Delhi,False,0,True,2,54759.02,False,0.4899,55.9,94.19
NS-ML-03012,529325.93,86,Proprietorship,Services,Karnataka,False,0,False,2,42346.07,False,0.515,55.28,77.88
NS-ML-03013,1455101.07,35,Proprietorship,Manufacturing,Karnataka,False,0,False,1,116408.09,False,0.3636,59.8,106.37
NS-ML-03014,122493.79,138,Private Ltd,Manufacturing,Uttar Pradesh,True,45,True,2,9799.5,True,0.7124,79.54,141.27
NS-ML-03015,76264.09,118,Proprietorship,Services,Maharashtra,True,45,True,4,6101.13,True,0.6866,72.36,36.71
NS-ML-03016,186523.94,217,Private Ltd,Manufacturing,Karnataka,False,0,True,4,14921.92,True,0.5852,70.28,93.81
NS-ML-03017,65131.01,37,Proprietorship,Manufacturing,Maharashtra,True,45,False,3,5210.48,False,0.629,69.13,84.08
NS-ML-03018,99081.37,36,Private Ltd,Services,Karnataka,True,45,True,5,7926.51,False,0.8781,90.26,80.66
NS-ML-03019,261934.19,59,Private Ltd,Services,Delhi,True,45,True,5,20954.74,False,0.8322,84.2,93.92
NS-ML-03020,251146.55,96,Private Ltd,Manufacturing,Karnataka,False,0,False,2,20091.72,False,0.6424,68.65,70.71
NS-ML-03021,300876.27,132,Proprietorship,Services,Tamil Nadu,True,45,True,5,24070.1,True,0.7537,75.16,114.71
NS-ML-03022,83425.46,57,PSU,Manufacturing,Karnataka,True,45,True,1,6674.04,False,0.6928,97.01,118.64
NS-ML-03023,253186.28,39,Central Govt,Manufacturing,Delhi,True,45,True,5,20254.9,False,0.8379,100.0,105.47
NS-ML-03024,629235.51,88,Private Ltd,Manufacturing,Karnataka,False,0,True,3,50338.84,False,0.7599,69.87,73.92
NS-ML-03025,154742.86,131,Proprietorship,Services,Delhi,True,45,True,1,12379.43,True,0.5896,74.04,92.93
NS-ML-03026,1179825.68,114,Private Ltd,Manufacturing,Karnataka,False,0,True,4,94386.05,False,0.4872,76.13,90.29
NS-ML-03027,917627.29,56,Central Govt,Manufacturing,Maharashtra,False,0,True,5,73410.18,False,0.6824,79.81,92.36
NS-ML-03028,1341697.46,172,State Govt,Services,Delhi,False,0,True,3,107335.8,True,0.5813,92.74,166.49
NS-ML-03029,270621.46,48,Central Govt,Manufacturing,Tamil Nadu,False,0,True,2,21649.72,False,0.7562,100.0,118.0
NS-ML-03030,162866.06,95,Proprietorship,Services,Uttar Pradesh,True,45,True,1,13029.28,False,0.7689,62.32,126.89
NS-ML-03031,492187.54,46,PSU,Manufacturing,Uttar Pradesh,True,45,True,2,39375.0,True,0.6964,100.0,133.16
NS-ML-03032,978581.39,184,Proprietorship,Manufacturing,Uttar Pradesh,True,45,True,1,78286.51,False,0.5913,79.72,110.98
NS-ML-03033,373794.3,83,PSU,Services,Tamil Nadu,True,45,True,2,29903.54,False,0.8741,100.0,130.34
NS-ML-03034,218409.57,133,Private Ltd,Manufacturing,Uttar Pradesh,True,45,True,2,17472.77,False,0.8359,79.94,140.42
NS-ML-03035,584187.3,96,State Govt,Manufacturing,Gujarat,True,45,True,3,46734.98,True,0.778,94.98,131.16
NS-ML-03036,256482.34,200,State Govt,Services,Maharashtra,True,45,True,1,20518.59,True,0.8499,100.0,65.09
NS-ML-03037,146243.63,109,PSU,Manufacturing,Delhi,True,45,True,2,11699.49,False,0.7283,98.42,117.73
NS-ML-03038,284926.74,50,Proprietorship,Manufacturing,Gujarat,False,0,False,1,22794.14,False,0.5637,54.86,82.52
NS-ML-03039,4774681.51,77,Proprietorship,Services,Delhi,False,0,False,2,381974.52,False,0.4809,59.47,98.42
NS-ML-03040,158419.04,130,Private Ltd,Services,Tamil Nadu,True,45,True,4,12673.52,True,0.7946,84.88,88.67
NS-ML-03041,78046.9,82,PSU,Services,Delhi,False,0,True,5,6243.75,True,0.6634,93.47,129.84
NS-ML-03042,480344.05,47,Central Govt,Manufacturing,Tamil Nadu,True,45,False,5,38427.52,True,0.8101,100.0,124.02
NS-ML-03043,274674.41,166,PSU,Services,Maharashtra,True,45,False,1,21973.95,False,0.8321,100.0,56.67
NS-ML-03044,391160.94,163,State Govt,Services,Uttar Pradesh,False,0,False,1,31292.88,False,0.8068,87.52,117.98
NS-ML-03045,223618.07,64,Private Ltd,Manufacturing,Gujarat,False,0,True,5,17889.45,False,0.5662,76.23,67.86
NS-ML-03046,350277.5,69,PSU,Services,Uttar Pradesh,True,45,True,4,28022.2,False,0.8981,100.0,123.34
NS-ML-03047,237821.95,71,Private Ltd,Manufacturing,Uttar Pradesh,False,0,True,3,19025.76,False,0.546,72.87,92.1
NS-ML-03048,496782.22,89,Private Ltd,Manufacturing,Gujarat,True,45,True,1,39742.58,True,0.7237,76.29,90.66
NS-ML-03049,97485.74,65,Private Ltd,Services,Karnataka,False,0,True,1,7798.86,True,0.6184,68.19,88.51
NS-ML-03050,264895.47,160,PSU,Manufacturing,Gujarat,True,45,True,5,21191.64,False,0.8348,99.22,128.49
NS-ML-03051,381257.93,188,Private Ltd,Manufacturing,Maharashtra,True,45,False,4,30500.63,False,0.7845,95.97,72.45
NS-ML-03052,247325.74,107,Private Ltd,Manufacturing,Gujarat,True,45,False,5,19786.06,False,0.7904,75.87,79.34
NS-ML-03053,215764.82,136,State Govt,Manufacturing,Uttar Pradesh,True,45,True,2,17261.19,False,0.8486,100.0,135.14
NS-ML-03054,782546.98,263,Private Ltd,Services,Karnataka,True,45,True,4,62603.76,False,0.7734,89.69,96.43
NS-ML-03055,147671.76,50,PSU,Services,Uttar Pradesh,False,0,True,2,11813.74,False,0.6357,91.39,133.05
NS-ML-03056,706863.97,256,Private Ltd,Manufacturing,Uttar Pradesh,True,45,True,2,56549.12,False,0.7768,85.96,108.18
NS-ML-03057,656496.88,65,PSU,Manufacturing,Gujarat,False,0,True,4,52519.75,False,0.6853,85.23,129.31
NS-ML-03058,2638499.21,56,Private Ltd,Services,Tamil Nadu,True,45,True,5,211079.94,False,0.6372,83.75,112.08
NS-ML-03059,108931.28,147,Private Ltd,Manufacturing,Maharashtra,False,0,True,2,8714.5,True,0.6706,61.62,74.59
NS-ML-03060,114567.75,34,Private Ltd,Manufacturing,Maharashtra,True,45,True,3,9165.42,True,0.7527,95.96,98.46
NS-ML-03061,766530.33,63,Private Ltd,Manufacturing,Maharashtra,False,0,True,3,61322.43,True,0.6985,67.76,68.69
NS-ML-03062,871505.01,179,Private Ltd,Manufacturing,Uttar Pradesh,False,0,False,1,69720.4,False,0.6519,74.8,154.19
NS-ML-03063,959234.64,32,Proprietorship,Manufacturing,Uttar Pradesh,True,45,True,1,76738.77,False,0.6291,67.77,144.51
NS-ML-03064,1302403.57,132,Proprietorship,Manufacturing,Gujarat,True,45,False,2,104192.29,False,0.6442,84.89,99.85
NS-ML-03065,202882.23,38,Private Ltd,Services,Delhi,False,0,True,5,16230.58,False,0.6866,70.44,82.38
NS-ML-03066,324756.55,220,Private Ltd,Manufacturing,Uttar Pradesh,False,0,True,5,25980.52,False,0.6885,64.9,116.56
NS-ML-03067,401614.19,98,PSU,Services,Gujarat,True,45,False,2,32129.14,False,0.7185,98.46,123.46
NS-ML-03068,61286.15,93,Private Ltd,Manufacturing,Maharashtra,False,0,False,5,4902.89,False,0.6968,64.08,71.12
NS-ML-03069,274091.93,70,State Govt,Manufacturing,Uttar Pradesh,False,0,False,3,21927.35,False,0.6932,81.03,116.92
NS-ML-03070,686681.17,91,Central Govt,Services,Karnataka,False,0,True,2,54934.49,False,0.6353,75.7,133.51
NS-ML-03071,130138.17,52,Private Ltd,Manufacturing,Uttar Pradesh,False,0,False,5,10411.05,False,0.6579,71.17,145.96
NS-ML-03072,47534.93,99,Private Ltd,Manufacturing,Uttar Pradesh,False,0,True,1,3802.79,True,0.7131,72.96,126.45
NS-ML-03073,103238.05,240,Private Ltd,Services,Gujarat,False,0,True,2,8259.04,False,0.6364,70.05,72.17
NS-ML-03074,453585.15,143,Proprietorship,Services,Maharashtra,True,45,True,1,36286.81,False,0.6396,71.93,72.68
NS-ML-03075,202112.57,131,Private Ltd,Manufacturing,Gujarat,False,0,True,3,16169.01,True,0.658,69.73,96.82
NS-ML-03076,551350.36,32,Private Ltd,Services,Maharashtra,True,45,False,3,44108.03,False,0.7686,85.47,74.89
NS-ML-03077,83346.33,90,Private Ltd,Manufacturing,Gujarat,True,45,True,5,6667.71,False,0.7878,78.27,78.73
NS-ML-03078,625457.05,190,PSU,Manufacturing,Uttar Pradesh,False,0,True,5,50036.56,True,0.6964,92.37,123.55
NS-ML-03079,225810.97,142,PSU,Manufacturing,Uttar Pradesh,True,45,True,5,18064.88,True,0.7822,97.09,103.64
NS-ML-03080,167724.9,316,PSU,Manufacturing,Gujarat,True,45,True,4,13417.99,False,0.653,100.0,121.07
NS-ML-03081,1214861.07,138,Central Govt,Services,Uttar Pradesh,True,45,False,1,97188.89,False,0.6297,99.51,118.53
NS-ML-03082,156006.83,125,Private Ltd,Services,Tamil Nadu,False,0,True,2,12480.55,False,0.6002,66.34,73.69
NS-ML-03083,1105083.03,96,Private Ltd,Services,Karnataka,False,0,True,5,88406.64,False,0.6903,74.36,109.8
NS-ML-03084,1333030.95,168,Private Ltd,Manufacturing,Maharashtra,True,45,False,5,106642.48,False,0.7147,88.07,83.13
NS-ML-03085,1667707.61,182,Central Govt,Services,Uttar Pradesh,True,45,True,4,133416.61,False,0.6981,100.0,105.35
NS-ML-03086,77562.21,30,PSU,Services,Uttar Pradesh,False,0,True,2,6204.98,False,0.7689,85.61,136.09
NS-ML-03087,629310.14,176,Private Ltd,Services,Uttar Pradesh,True,45,True,4,50344.81,False,0.8091,90.48,126.48
NS-ML-03088,67355.57,82,Proprietorship,Manufacturing,Gujarat,True,45,True,4,5388.45,False,0.6227,80.07,61.06
NS-ML-03089,389598.54,294,Private Ltd,Manufacturing,Uttar Pradesh,True,45,True,2,31167.88,False,0.6117,85.23,132.01
NS-ML-03090,182675.71,129,State Govt,Manufacturing,Tamil Nadu,True,45,False,3,14614.06,False,0.7742,100.0,141.58
NS-ML-03091,272842.75,226,Central Govt,Manufacturing,Gujarat,True,45,True,3,21827.42,False,0.8534,100.0,115.23
NS-ML-03092,186569.97,105,Proprietorship,Services,Gujarat,True,45,True,2,14925.6,True,0.6379,68.25,95.66
NS-ML-03093,204362.69,170,Proprietorship,Services,Maharashtra,False,0,False,2,16349.02,True,0.4533,67.78,91.18
NS-ML-03094,921173.97,42,PSU,Services,Delhi,True,45,True,3,73693.92,False,0.7754,100.0,137.49
NS-ML-03095,401904.42,185,Proprietorship,Manufacturing,Uttar Pradesh,False,0,True,5,32152.35,False,0.5218,57.0,117.59
NS-ML-03096,548697.25,194,Private Ltd,Services,Maharashtra,True,45,True,5,43895.78,False,0.7863,73.2,80.86
NS-ML-03097,345316.75,64,PSU,Manufacturing,Delhi,True,45,False,4,27625.34,False,0.76,87.85,129.89
NS-ML-03098,181276.04,49,Private Ltd,Manufacturing,Tamil Nadu,True,45,True,1,14502.08,False,0.7101,89.34,76.13
NS-ML-03099,246908.85,30,PSU,Services,Uttar Pradesh,True,45,True,1,19752.71,False,0.8448,100.0,137.52
NS-ML-03100,386379.25,150,PSU,Manufacturing,Delhi,True,45,False,4,30910.34,True,0.727,98.74,140.59
NS-ML-03101,187750.35,78,Proprietorship,Manufacturing,Tamil Nadu,True,45,True,4,15020.03,True,0.5893,76.33,88.02
NS-ML-03102,587758.25,90,State Govt,Manufacturing,Uttar Pradesh,True,45,True,3,47020.66,False,0.848,100.0,121.15
NS-ML-03103,243805.68,119,Private Ltd,Services,Uttar Pradesh,True,45,False,4,19504.45,False,0.8187,82.81,152.64
NS-ML-03104,585137.42,251,State Govt,Manufacturing,Delhi,True,45,True,3,46810.99,False,0.8651,86.9,125.48
NS-ML-03105,2606860.57,182,Private Ltd,Manufacturing,Karnataka,False,0,True,2,208548.85,False,0.4967,76.77,123.96
NS-ML-03106,87790.5,116,Proprietorship,Manufacturing,Gujarat,True,45,True,4,7023.24,False,0.6599,74.02,73.83
NS-ML-03107,440726.73,214,Private Ltd,Services,Delhi,True,45,True,3,35258.14,False,0.8414,75.32,69.03
NS-ML-03108,225628.18,101,Private Ltd,Services,Uttar Pradesh,False,0,True,2,18050.25,True,0.8058,78.22,144.49
NS-ML-03109,180917.37,112,Private Ltd,Manufacturing,Uttar Pradesh,True,45,True,5,14473.39,False,0.7728,90.56,150.34
NS-ML-03110,999745.76,43,Central Govt,Manufacturing,Tamil Nadu,False,0,True,2,79979.66,True,0.7271,94.1,147.2
NS-ML-03111,572982.0,107,PSU,Manufacturing,Uttar Pradesh,True,45,True,2,45838.56,False,0.7178,100.0,139.64
NS-ML-03112,170610.61,135,Proprietorship,Services,Tamil Nadu,False,0,True,1,13648.85,True,0.5147,70.93,104.72
NS-ML-03113,302485.27,123,PSU,Services,Tamil Nadu,True,45,True,1,24198.82,False,0.7692,90.57,128.26
NS-ML-03114,747071.68,97,State Govt,Manufacturing,Karnataka,False,0,True,1,59765.73,True,0.7716,78.21,142.57
NS-ML-03115,321855.74,101,Central Govt,Services,Uttar Pradesh,False,0,True,4,25748.46,False,0.8212,95.78,120.43
NS-ML-03116,378217.77,134,Central Govt,Services,Uttar Pradesh,True,45,True,2,30257.42,True,0.8449,100.0,106.08
NS-ML-03117,532021.94,280,Proprietorship,Manufacturing,Tamil Nadu,False,0,True,2,42561.76,False,0.5924,55.84,94.62
NS-ML-03118,243129.67,155,Private Ltd,Services,Karnataka,False,0,True,5,19450.37,False,0.7182,67.47,102.99
NS-ML-03119,71902.12,52,Private Ltd,Services,Uttar Pradesh,True,45,True,3,5752.17,False,0.7318,87.37,114.5
NS-ML-03120,111120.84,51,PSU,Services,Tamil Nadu,True,45,False,1,8889.67,False,0.763,99.98,131.46
NS-ML-03121,260830.5,135,Proprietorship,Services,Tamil Nadu,True,45,True,3,20866.44,False,0.6828,77.97,71.03
NS-ML-03122,199434.36,67,Private Ltd,Manufacturing,Maharashtra,True,45,True,4,15954.75,False,0.7182,75.75,92.58
NS-ML-03123,279630.21,142,State Govt,Manufacturing,Karnataka,True,45,True,4,22370.42,False,0.7935,100.0,122.45
NS-ML-03124,366212.11,98,PSU,Manufacturing,Maharashtra,False,0,True,2,29296.97,False,0.6642,75.25,104.75
NS-ML-03125,65952.85,51,Proprietorship,Manufacturing,Tamil Nadu,True,45,True,4,5276.23,False,0.7079,76.67,71.11
NS-ML-03126,662634.18,90,PSU,Manufacturing,Maharashtra,True,45,True,2,53010.73,False,0.7717,99.56,72.32
NS-ML-03127,202892.45,95,PSU,Services,Uttar Pradesh,True,45,True,3,16231.4,False,0.856,93.17,160.32
NS-ML-03128,323670.76,115,Private Ltd,Manufacturing,Karnataka,False,0,True,4,25893.66,True,0.6858,71.0,99.4
NS-ML-03129,1051831.19,167,Private Ltd,Manufacturing,Uttar Pradesh,True,45,True,1,84146.5,False,0.6846,90.42,134.97
NS-ML-03130,110371.62,194,Proprietorship,Manufacturing,Karnataka,True,45,True,2,8829.73,True,0.6793,78.76,103.23
NS-ML-03131,235111.44,315,Private Ltd,Services,Gujarat,True,45,True,4,18808.91,False,0.8523,91.33,81.34
NS-ML-03132,485625.17,51,Private Ltd,Manufacturing,Tamil Nadu,True,45,True,1,38850.01,False,0.831,77.98,106.52
NS-ML-03133,660915.39,291,Private Ltd,Services,Uttar Pradesh,True,45,True,4,52873.23,False,0.8125,87.94,126.69
NS-ML-03134,101059.33,128,Proprietorship,Manufacturing,Delhi,True,45,False,2,8084.75,False,0.6567,79.62,72.41
NS-ML-03135,158308.11,225,Private Ltd,Services,Delhi,True,45,True,1,12664.65,False,0.68,85.96,97.18
NS-ML-03136,106540.75,203,Private Ltd,Manufacturing,Delhi,False,0,True,4,8523.26,True,0.6847,68.16,87.15
NS-ML-03137,321825.21,43,Private Ltd,Services,Gujarat,False,0,True,1,25746.02,True,0.7645,76.26,93.52
NS-ML-03138,291428.03,146,PSU,Manufacturing,Karnataka,True,45,True,3,23314.24,False,0.8465,100.0,110.0
NS-ML-03139,720550.59,260,PSU,Manufacturing,Uttar Pradesh,True,45,False,4,57644.05,True,0.8281,98.0,148.17
NS-ML-03140,265850.68,51,Central Govt,Manufacturing,Gujarat,False,0,False,3,21268.05,False,0.7656,80.7,133.75
NS-ML-03141,269555.15,135,State Govt,Services,Uttar Pradesh,True,45,True,1,21564.41,False,0.8648,100.0,114.67
NS-ML-03142,330129.84,166,Proprietorship,Services,Uttar Pradesh,False,0,True,4,26410.39,False,0.5528,55.37,143.59
NS-ML-03143,712490.3,135,Proprietorship,Manufacturing,Delhi,False,0,False,1,56999.22,False,0.6156,61.8,71.57
NS-ML-03144,239516.94,70,PSU,Manufacturing,Uttar Pradesh,True,45,True,5,19161.35,False,0.8736,100.0,129.28
NS-ML-03145,803995.92,86,Private Ltd,Manufacturing,Tamil Nadu,True,45,True,1,64319.67,True,0.763,79.4,66.96
NS-ML-03146,319153.18,60,Private Ltd,Services,Tamil Nadu,True,45,True,4,25532.25,False,0.8131,81.8,68.53
NS-ML-03147,623235.32,124,State Govt,Manufacturing,Gujarat,False,0,True,5,49858.83,False,0.7318,79.3,111.9
NS-ML-03148,51427.62,153,PSU,Manufacturing,Uttar Pradesh,False,0,False,3,4114.21,True,0.7207,85.89,125.59
NS-ML-03149,218557.46,78,Private Ltd,Manufacturing,Maharashtra,False,0,False,1,17484.6,True,0.7131,61.74,95.31
NS-ML-03150,77834.07,35,Central Govt,Manufacturing,Karnataka,True,45,True,1,6226.73,False,0.7706,100.0,118.82
NS-ML-03151,602717.04,88,Private Ltd,Manufacturing,Uttar Pradesh,False,0,False,3,48217.36,False,0.7344,69.26,107.19
NS-ML-03152,47327.72,80,State Govt,Manufacturing,Uttar Pradesh,True,45,True,5,3786.22,True,0.7512,97.33,111.19
NS-ML-03153,1133443.89,113,PSU,Manufacturing,Karnataka,True,45,True,2,90675.51,False,0.7045,100.0,141.1
NS-ML-03154,69248.35,61,PSU,Services,Uttar Pradesh,False,0,False,5,5539.87,False,0.7498,81.36,113.99
NS-ML-03155,535696.45,280,Private Ltd,Services,Uttar Pradesh,False,0,False,3,42855.72,True,0.7368,71.25,103.56
NS-ML-03156,344287.55,170,Proprietorship,Manufacturing,Uttar Pradesh,False,0,True,3,27543.0,False,0.5326,62.43,136.03
NS-ML-03157,637735.15,115,Private Ltd,Services,Maharashtra,True,45,True,2,51018.81,False,0.7376,78.7,90.94
NS-ML-03158,564569.2,47,PSU,Manufacturing,Tamil Nadu,True,45,True,1,45165.54,True,0.7046,100.0,148.4
NS-ML-03159,307525.45,121,Proprietorship,Manufacturing,Delhi,True,45,True,5,24602.04,True,0.5898,64.33,113.27
NS-ML-03160,460560.72,60,Proprietorship,Manufacturing,Maharashtra,False,0,True,5,36844.86,False,0.5293,60.04,59.86
NS-ML-03161,165458.33,69,Private Ltd,Manufacturing,Uttar Pradesh,True,45,True,4,13236.67,False,0.7372,82.91,146.93
NS-ML-03162,1194142.78,85,PSU,Services,Uttar Pradesh,False,0,True,3,95531.42,True,0.6154,91.45,115.82
NS-ML-03163,505478.21,176,Private Ltd,Manufacturing,Tamil Nadu,True,45,False,5,40438.26,False,0.7748,74.73,72.93
NS-ML-03164,49707.29,32,Private Ltd,Services,Maharashtra,False,0,True,2,3976.58,False,0.729,60.56,64.67
NS-ML-03165,142607.2,110,Private Ltd,Services,Gujarat,True,45,True,3,11408.58,True,0.7726,94.36,99.3
NS-ML-03166,596471.07,59,Private Ltd,Manufacturing,Tamil Nadu,True,45,False,3,47717.69,False,0.891,92.38,66.27
NS-ML-03167,306070.41,137,Private Ltd,Manufacturing,Gujarat,False,0,True,4,24485.63,False,0.6538,78.17,85.19
NS-ML-03168,1111237.42,90,Private Ltd,Services,Karnataka,True,45,True,3,88898.99,False,0.6035,90.51,119.89
NS-ML-03169,191452.01,249,State Govt,Manufacturing,Delhi,False,0,True,4,15316.16,False,0.6707,89.02,134.1
NS-ML-03170,3615204.4,58,Private Ltd,Manufacturing,Delhi,False,0,True,3,289216.35,True,0.5463,69.67,155.76
NS-ML-03171,534773.02,65,Private Ltd,Services,Uttar Pradesh,False,0,True,5,42781.84,False,0.7012,68.42,122.73
NS-ML-03172,84386.39,58,Proprietorship,Services,Tamil Nadu,False,0,True,1,6750.91,False,0.6007,61.94,79.91
NS-ML-03173,163777.79,89,Private Ltd,Services,Uttar Pradesh,True,45,False,4,13102.22,True,0.692,84.37,123.89
NS-ML-03174,793779.32,197,Proprietorship,Services,Maharashtra,False,0,True,3,63502.35,False,0.6078,62.31,68.68
NS-ML-03175,442841.97,118,Private Ltd,Manufacturing,Maharashtra,True,45,True,5,35427.36,False,0.8494,81.7,96.41
NS-ML-03176,99772.95,70,PSU,Services,Maharashtra,False,0,True,1,7981.84,True,0.7366,87.53,79.18
NS-ML-03177,237974.62,93,PSU,Manufacturing,Uttar Pradesh,True,45,True,2,19037.97,False,0.9006,96.72,125.88
NS-ML-03178,880669.78,35,Private Ltd,Manufacturing,Uttar Pradesh,True,45,True,5,70453.58,False,0.8366,92.06,131.48
NS-ML-03179,75232.82,101,Central Govt,Services,Uttar Pradesh,True,45,True,1,6018.63,False,0.7639,100.0,128.51
NS-ML-03180,595051.99,108,Proprietorship,Services,Karnataka,False,0,True,1,47604.16,False,0.6682,54.05,78.1
NS-ML-03181,114370.36,165,Private Ltd,Services,Delhi,True,45,False,5,9149.63,True,0.7983,71.41,100.24
NS-ML-03182,323880.21,145,Private Ltd,Manufacturing,Uttar Pradesh,True,45,True,1,25910.42,True,0.779,90.22,130.03
NS-ML-03183,254642.07,45,Private Ltd,Services,Gujarat,False,0,True,5,20371.37,False,0.6172,55.65,67.79
NS-ML-03184,105195.49,39,PSU,Manufacturing,Karnataka,False,0,True,5,8415.64,False,0.8288,95.27,130.8
NS-ML-03185,183865.88,163,Private Ltd,Manufacturing,Gujarat,True,45,True,3,14709.27,False,0.8251,81.96,89.69
NS-ML-03186,409687.05,57,Private Ltd,Services,Gujarat,True,45,True,2,32774.96,True,0.8325,94.68,93.62
NS-ML-03187,597219.82,106,Proprietorship,Services,Maharashtra,False,0,True,5,47777.59,False,0.5362,46.54,63.78
NS-ML-03188,567296.39,42,Private Ltd,Services,Delhi,True,45,True,3,45383.71,False,0.8668,82.09,77.31
NS-ML-03189,690715.68,125,Proprietorship,Manufacturing,Delhi,False,0,True,1,55257.25,False,0.5704,49.78,75.79
NS-ML-03190,504796.16,61,State Govt,Services,Tamil Nadu,True,45,True,4,40383.69,True,0.8098,95.56,152.5
