case_id,state,buyer_state,buyer_type,sector,dispute_amount,days_overdue,has_agreement,invoice_count,outcome,recovery_percentage,recovered_amount,stage,resolution_days,month,buyer_gstin,buyer_name,buyer_gst_compliant
NS-DIS-02704,Others,West Bengal,LLP,Manufacturing,690816.8,110,False,5,Partial settlement,90,621735.12,UNP_Settled,38,1,32AABCX0451E1ZP,Buyer Entity 451,True
NS-DIS-02705,Tamil Nadu,Tamil Nadu,Private Ltd,Services,120131.98,69,True,1,In process,39,46851.47,Arbitration,44,2,14AABCX0468E1ZP,Buyer Entity 468,True
NS-DIS-02706,Others,Others,State Govt,Manufacturing,1029885.95,125,False,3,Partial settlement,73,751816.74,UNP_Settled,85,7,31AABCX0485E1ZP,Buyer Entity 485,True
NS-DIS-02707,Gujarat,Tamil Nadu,State Govt,Manufacturing,306148.86,62,False,5,In process,30,91844.66,MSEFC_Referred,83,1,03AABCX0002E1ZP,Buyer Entity 002,True
NS-DIS-02708,Tamil Nadu,Tamil Nadu,Private Ltd,Manufacturing,47852.69,190,True,1,Full recovery,100,47852.69,Recovered,99,8,20AABCX0019E1ZP,Buyer Entity 019,True
NS-DIS-02709,Uttar Pradesh,Delhi,Partnership,Manufacturing,112015.32,118,False,1,Full recovery,100,112015.32,Recovered,74,4,02AABCX0036E1ZP,Buyer Entity 036,True
NS-DIS-02710,Others,Others,Private Ltd,Services,1163607.24,67,False,1,In process,58,674892.2,Conciliation,69,7,19AABCX0053E1ZP,Buyer Entity 053,False
NS-DIS-02711,Others,Rajasthan,Private Ltd,Manufacturing,1283760.85,195,True,5,Unresolved,22,282427.39,Award_Passed,104,2,01AABCX0070E1ZP,Buyer Entity 070,True
NS-DIS-02712,Tamil Nadu,Tamil Nadu,Private Ltd,Manufacturing,301333.12,138,True,3,Full recovery,100,301333.12,Recovered,72,9,18AABCX0087E1ZP,Buyer Entity 087,True
NS-DIS-02713,Karnataka,Gujarat,Private Ltd,Manufacturing,923262.42,126,True,5,In process,48,443165.96,MSEFC_Referred,55,3,35AABCX0104E1ZP,Buyer Entity 104,True
NS-DIS-02714,Others,Others,State Govt,Manufacturing,320227.71,333,False,5,Full recovery,100,320227.71,Recovered,122,9,17AABCX0121E1ZP,Buyer Entity 121,True
NS-DIS-02715,Maharashtra,Maharashtra,Private Ltd,Services,326538.26,92,False,5,Full recovery,100,326538.26,Recovered,55,5,34AABCX0138E1ZP,Buyer Entity 138,True
NS-DIS-02716,Delhi,Delhi,Partnership,Services,38370.23,138,True,4,In process,28,10743.66,MSEFC_Referred,86,12,16AABCX0155E1ZP,Buyer Entity 155,True
NS-DIS-02717,Others,Delhi,LLP,Services,391901.28,122,True,2,Dismissed,0,0.0,Closed,52,10,33AABCX0172E1ZP,Buyer Entity 172,True
NS-DIS-02718,Tamil Nadu,Tamil Nadu,LLP,Services,177997.08,156,False,1,In process,37,65858.92,Arbitration,55,10,15AABCX0189E1ZP,Buyer Entity 189,False
NS-DIS-02719,Maharashtra,Maharashtra,Private Ltd,Manufacturing,403324.09,106,False,4,Dismissed,0,0.0,Closed,44,6,32AABCX0206E1ZP,Buyer Entity 206,True
NS-DIS-02720,Rajasthan,West Bengal,PSU,Manufacturing,393742.68,116,True,4,In process,51,200808.77,Arbitration,69,10,14AABCX0223E1ZP,Buyer Entity 223,True
NS-DIS-02721,Delhi,Delhi,Private Ltd,Manufacturing,25000.0,96,True,3,Unresolved,18,4500.0,Award_Passed,44,8,31AABCX0240E1ZP,Buyer Entity 240,True
NS-DIS-02722,Uttar Pradesh,Uttar Pradesh,PSU,Manufacturing,288616.64,85,True,5,Full recovery,100,288616.64,Recovered,112,2,13AABCX0257E1ZP,Buyer Entity 257,True
NS-DIS-02723,Gujarat,Rajasthan,Proprietorship,Services,1389120.39,237,False,3,Full recovery,100,1389120.39,Recovered,114,5,30AABCX0274E1ZP,Buyer Entity 274,True
NS-DIS-02724,Delhi,Maharashtra,LLP,Manufacturing,274869.87,73,False,1,Partial settlement,81,222644.59,UNP_Settled,37,7,12AABCX0291E1ZP,Buyer Entity 291,True
NS-DIS-02725,Others,Uttar Pradesh,Proprietorship,Manufacturing,74255.53,277,True,1,Dismissed,0,0.0,Closed,113,4,29AABCX0308E1ZP,Buyer Entity 308,True
NS-DIS-02726,Tamil Nadu,Tamil Nadu,Proprietorship,Manufacturing,37197.23,170,True,4,Full recovery,100,37197.23,Recovered,49,10,11AABCX0325E1ZP,Buyer Entity 325,True
NS-DIS-02727,Gujarat,Gujarat,Proprietorship,Manufacturing,65319.74,167,False,5,Partial settlement,64,41804.63,UNP_Settled,61,6,28AABCX0342E1ZP,Buyer Entity 342,True
NS-DIS-02728,Karnataka,Karnataka,Partnership,Services,25000.0,103,False,4,Full recovery,100,25000.0,Recovered,60,1,10AABCX0359E1ZP,Buyer Entity 359,True
NS-DIS-02729,Others,Others,Central Govt,Manufacturing,280329.62,250,True,1,Partial settlement,89,249493.36,UNP_Settled,115,9,27AABCX0376E1ZP,Buyer Entity 376,True
NS-DIS-02730,Delhi,Delhi,State Govt,Manufacturing,181810.93,214,False,5,In process,51,92723.57,MSEFC_Referred,86,10,09AABCX0393E1ZP,Buyer Entity 393,True
NS-DIS-02731,Gujarat,Gujarat,Private Ltd,Manufacturing,25000.0,116,True,2,Full recovery,100,25000.0,Recovered,79,2,26AABCX0410E1ZP,Buyer Entity 410,True
NS-DIS-02732,Tamil Nadu,Tamil Nadu,Private Ltd,Manufacturing,1199435.52,322,True,3,Partial settlement,64,767638.73,UNP_Settled,93,1,08AABCX0427E1ZP,Buyer Entity 427,True
NS-DIS-02733,Delhi,Delhi,Private Ltd,Manufacturing,124856.28,203,True,2,Full recovery,100,124856.28,Recovered,62,3,25AABCX0444E1ZP,Buyer Entity 444,True
NS-DIS-02734,Delhi,Delhi,Partnership,Manufacturing,115964.52,271,True,4,Partial settlement,67,77696.23,UNP_Settled,102,5,07AABCX0461E1ZP,Buyer Entity 461,True
NS-DIS-02735,Uttar Pradesh,Rajasthan,PSU,Manufacturing,194374.23,58,True,1,In process,45,87468.4,MSEFC_Referred,81,3,24AABCX0478E1ZP,Buyer Entity 478,True
NS-DIS-02736,Others,Karnataka,Private Ltd,Services,871814.08,90,False,3,Full recovery,100,871814.08,Recovered,56,11,06AABCX0495E1ZP,Buyer Entity 495,True
NS-DIS-02737,Maharashtra,Maharashtra,Private Ltd,Services,242425.45,111,True,2,In process,43,104242.94,Conciliation,30,3,13AABCX0012E1ZP,Buyer Entity 012,True
NS-DIS-02738,Rajasthan,Rajasthan,Private Ltd,Manufacturing,266484.76,178,True,2,Full recovery,100,266484.76,Recovered,45,5,30AABCX0029E1ZP,Buyer Entity 029,False
NS-DIS-02739,West Bengal,West Bengal,PSU,Services,76417.19,32,True,5,Unresolved,7,5349.2,Award_Passed,65,7,12AABCX0046E1ZP,Buyer Entity 046,True
NS-DIS-02740,Delhi,Delhi,Private Ltd,Manufacturing,111005.31,86,True,3,Full recovery,100,111005.31,Recovered,72,5,29AABCX0063E1ZP,Buyer Entity 063,True
NS-DIS-02741,Maharashtra,Tamil Nadu,LLP,Manufacturing,107852.77,48,True,3,Full recovery,100,107852.77,Recovered,30,9,11AABCX0080E1ZP,Buyer Entity 080,True
NS-DIS-02742,Uttar Pradesh,Uttar Pradesh,PSU,Manufacturing,1407763.37,133,True,5,Full recovery,100,1407763.37,Recovered,165,4,28AABCX0097E1ZP,Buyer Entity 097,True
NS-DIS-02743,Delhi,Delhi,LLP,Services,111298.13,111,False,5,Full recovery,100,111298.13,Recovered,59,1,10AABCX0114E1ZP,Buyer Entity 114,True
NS-DIS-02744,Tamil Nadu,Tamil Nadu,Private Ltd,Services,25000.0,87,True,1,Partial settlement,71,17750.0,UNP_Settled,34,8,27AABCX0131E1ZP,Buyer Entity 131,True
NS-DIS-02745,Rajasthan,Rajasthan,Proprietorship,Services,1626991.15,81,False,4,In process,53,862305.31,Conciliation,107,4,09AABCX0148E1ZP,Buyer Entity 148,True
NS-DIS-02746,Rajasthan,Rajasthan,Proprietorship,Services,650416.15,136,True,1,Full recovery,100,650416.15,Recovered,55,4,26AABCX0165E1ZP,Buyer Entity 165,True
NS-DIS-02747,Karnataka,Karnataka,State Govt,Manufacturing,367563.0,212,False,2,Partial settlement,57,209510.91,UNP_Settled,118,7,08AABCX0182E1ZP,Buyer Entity 182,True
NS-DIS-02748,Delhi,Gujarat,State Govt,Manufacturing,202495.57,45,True,2,Full recovery,100,202495.57,Recovered,81,11,25AABCX0199E1ZP,Buyer Entity 199,True
NS-DIS-02749,Maharashtra,Gujarat,PSU,Services,189594.22,90,True,4,Dismissed,0,0.0,Closed,58,4,07AABCX0216E1ZP,Buyer Entity 216,True
NS-DIS-02750,Gujarat,Gujarat,LLP,Manufacturing,583631.51,335,True,5,Full recovery,100,583631.51,Recovered,113,5,24AABCX0233E1ZP,Buyer Entity 233,True
NS-DIS-02751,Gujarat,Gujarat,Private Ltd,Manufacturing,416529.87,126,True,5,In process,28,116628.36,Conciliation,60,6,06AABCX0250E1ZP,Buyer Entity 250,True
NS-DIS-02752,Gujarat,Gujarat,Central Govt,Services,97075.6,148,False,2,In process,55,53391.58,Conciliation,96,10,23AABCX0267E1ZP,Buyer Entity 267,True
NS-DIS-02753,Others,Others,PSU,Manufacturing,255973.41,84,False,3,In process,24,61433.62,Conciliation,96,7,05AABCX0284E1ZP,Buyer Entity 284,True
NS-DIS-02754,Others,Others,PSU,Manufacturing,173759.15,161,False,5,In process,45,78191.62,MSEFC_Referred,117,3,22AABCX0301E1ZP,Buyer Entity 301,True
NS-DIS-02755,Gujarat,Maharashtra,Partnership,Services,64719.55,339,True,1,Dismissed,0,0.0,Closed,89,11,04AABCX0318E1ZP,Buyer Entity 318,False
NS-DIS-02756,Gujarat,Gujarat,Partnership,Manufacturing,240108.59,84,True,2,Full recovery,100,240108.59,Recovered,43,6,21AABCX0335E1ZP,Buyer Entity 335,True
NS-DIS-02757,Gujarat,Gujarat,Central Govt,Services,985514.95,129,True,3,Dismissed,0,0.0,Closed,96,6,03AABCX0352E1ZP,Buyer Entity 352,False
NS-DIS-02758,Maharashtra,Tamil Nadu,Private Ltd,Manufacturing,69642.26,163,False,5,Full recovery,100,69642.26,Recovered,69,5,20AABCX0369E1ZP,Buyer Entity 369,True
NS-DIS-02759,Others,Tamil Nadu,LLP,Services,480620.88,79,True,5,Partial settlement,69,331628.41,UNP_Settled,48,2,02AABCX0386E1ZP,Buyer Entity 386,False
NS-DIS-02760,Maharashtra,Maharashtra,Private Ltd,Manufacturing,136703.56,216,True,4,Partial settlement,86,117565.06,UNP_Settled,86,2,19AABCX0403E1ZP,Buyer Entity 403,True
NS-DIS-02761,Uttar Pradesh,Uttar Pradesh,LLP,Manufacturing,345325.16,121,True,5,Partial settlement,87,300432.89,UNP_Settled,89,12,01AABCX0420E1ZP,Buyer Entity 420,True
NS-DIS-02762,Uttar Pradesh,Uttar Pradesh,Private Ltd,Manufacturing,154892.49,63,True,4,Partial settlement,62,96033.34,UNP_Settled,68,5,18AABCX0437E1ZP,Buyer Entity 437,True
NS-DIS-02763,Maharashtra,Maharashtra,LLP,Manufacturing,605624.28,96,False,5,In process,41,248305.95,MSEFC_Referred,40,5,35AABCX0454E1ZP,Buyer Entity 454,True
NS-DIS-02764,Maharashtra,Maharashtra,Private Ltd,Manufacturing,262023.05,167,True,4,Partial settlement,84,220099.36,UNP_Settled,53,3,17AABCX0471E1ZP,Buyer Entity 471,True
NS-DIS-02765,Delhi,Delhi,Private Ltd,Services,25888.39,103,True,4,Full recovery,100,25888.39,Recovered,58,11,34AABCX0488E1ZP,Buyer Entity 488,False
NS-DIS-02766,Uttar Pradesh,Tamil Nadu,LLP,Services,70575.79,83,False,3,Partial settlement,92,64929.73,UNP_Settled,85,9,06AABCX0005E1ZP,Buyer Entity 005,True
NS-DIS-02767,Others,Others,LLP,Services,334699.23,133,False,1,Full recovery,100,334699.23,Recovered,60,4,23AABCX0022E1ZP,Buyer Entity 022,True
NS-DIS-02768,Others,Karnataka,State Govt,Manufacturing,102478.99,130,True,4,Partial settlement,86,88131.93,UNP_Settled,90,6,05AABCX0039E1ZP,Buyer Entity 039,True
NS-DIS-02769,Maharashtra,Maharashtra,Private Ltd,Services,77088.57,281,False,5,Full recovery,100,77088.57,Recovered,71,1,22AABCX0056E1ZP,Buyer Entity 056,True
NS-DIS-02770,Gujarat,Gujarat,Partnership,Manufacturing,888813.34,239,True,1,Full recovery,100,888813.34,Recovered,68,6,04AABCX0073E1ZP,Buyer Entity 073,True
NS-DIS-02771,Gujarat,Gujarat,PSU,Services,131965.43,151,False,5,Partial settlement,81,106892.0,UNP_Settled,116,12,21AABCX0090E1ZP,Buyer Entity 090,True
NS-DIS-02772,Others,Gujarat,PSU,Services,436605.06,90,True,4,Dismissed,0,0.0,Closed,108,3,03AABCX0107E1ZP,Buyer Entity 107,False
NS-DIS-02773,Karnataka,Karnataka,Partnership,Services,213003.94,137,True,4,Partial settlement,55,117152.17,UNP_Settled,77,2,20AABCX0124E1ZP,Buyer Entity 124,True
NS-DIS-02774,Delhi,Delhi,Proprietorship,Services,634128.33,182,False,4,Full recovery,100,634128.33,Recovered,72,4,02AABCX0141E1ZP,Buyer Entity 141,True
NS-DIS-02775,Gujarat,Gujarat,Proprietorship,Services,1396015.92,110,False,3,Full recovery,100,1396015.92,Recovered,78,6,19AABCX0158E1ZP,Buyer Entity 158,True
NS-DIS-02776,Delhi,Delhi,PSU,Manufacturing,735993.61,111,True,3,Dismissed,0,0.0,Closed,99,4,01AABCX0175E1ZP,Buyer Entity 175,True
NS-DIS-02777,Gujarat,Karnataka,Proprietorship,Services,559815.98,117,False,3,In process,25,139953.99,MSEFC_Referred,76,7,18AABCX0192E1ZP,Buyer Entity 192,False
NS-DIS-02778,Uttar Pradesh,West Bengal,Private Ltd,Manufacturing,726781.53,190,False,5,Partial settlement,56,406997.66,UNP_Settled,129,11,35AABCX0209E1ZP,Buyer Entity 209,False
NS-DIS-02779,Delhi,Delhi,Private Ltd,Services,82490.13,106,True,3,In process,32,26396.84,MSEFC_Referred,41,8,17AABCX0226E1ZP,Buyer Entity 226,True
NS-DIS-02780,Maharashtra,Maharashtra,Partnership,Manufacturing,752110.32,116,False,2,In process,22,165464.27,MSEFC_Referred,58,6,34AABCX0243E1ZP,Buyer Entity 243,True
NS-DIS-02781,Uttar Pradesh,Uttar Pradesh,PSU,Manufacturing,197224.82,100,False,1,Full recovery,100,197224.82,Recovered,111,7,16AABCX0260E1ZP,Buyer Entity 260,True
NS-DIS-02782,Uttar Pradesh,Karnataka,Private Ltd,Services,174595.5,64,True,4,Partial settlement,76,132692.58,UNP_Settled,74,2,33AABCX0277E1ZP,Buyer Entity 277,True
NS-DIS-02783,Maharashtra,Uttar Pradesh,PSU,Services,167434.04,82,False,2,Full recovery,100,167434.04,Recovered,71,7,15AABCX0294E1ZP,Buyer Entity 294,True
NS-DIS-02784,Karnataka,Karnataka,Proprietorship,Manufacturing,1108288.51,201,True,1,In process,49,543061.37,Conciliation,87,6,32AABCX0311E1ZP,Buyer Entity 311,False
NS-DIS-02785,Rajasthan,Rajasthan,Proprietorship,Services,116183.61,74,True,5,Dismissed,0,0.0,Closed,33,11,14AABCX0328E1ZP,Buyer Entity 328,True
NS-DIS-02786,Uttar Pradesh,Uttar Pradesh,Proprietorship,Services,427788.88,285,False,2,Full recovery,100,427788.88,Recovered,126,7,31AABCX0345E1ZP,Buyer Entity 345,True
NS-DIS-02787,Others,Others,Private Ltd,Manufacturing,1162015.83,134,True,2,Partial settlement,88,1022573.93,UNP_Settled,75,8,13AABCX0362E1ZP,Buyer Entity 362,True
NS-DIS-02788,Maharashtra,Maharashtra,Private Ltd,Manufacturing,89123.04,58,False,5,Partial settlement,91,81101.97,UNP_Settled,41,9,30AABCX0379E1ZP,Buyer Entity 379,False
NS-DIS-02789,Uttar Pradesh,Tamil Nadu,Private Ltd,Manufacturing,122215.07,196,True,2,Full recovery,100,122215.07,Recovered,91,6,12AABCX0396E1ZP,Buyer Entity 396,True
NS-DIS-02790,Others,Uttar Pradesh,Private Ltd,Services,221939.74,108,True,5,In process,56,124286.25,Conciliation,47,1,29AABCX0413E1ZP,Buyer Entity 413,True
NS-DIS-02791,Karnataka,Maharashtra,Private Ltd,Manufacturing,157943.72,203,True,1,In process,50,78971.86,Arbitration,91,7,11AABCX0430E1ZP,Buyer Entity 430,True
NS-DIS-02792,Tamil Nadu,Tamil Nadu,LLP,Manufacturing,36076.47,368,True,3,Partial settlement,61,22006.65,UNP_Settled,134,10,28AABCX0447E1ZP,Buyer Entity 447,True
NS-DIS-02793,Tamil Nadu,Delhi,Private Ltd,Manufacturing,1190157.55,271,True,3,In process,26,309440.96,Conciliation,91,2,10AABCX0464E1ZP,Buyer Entity 464,True
NS-DIS-02794,Uttar Pradesh,Uttar Pradesh,Private Ltd,Manufacturing,439058.9,106,False,1,Partial settlement,61,267825.93,UNP_Settled,58,2,27AABCX0481E1ZP,Buyer Entity 481,False
NS-DIS-02795,Gujarat,Gujarat,State Govt,Services,559338.8,129,False,5,Partial settlement,88,492218.14,UNP_Settled,106,9,09AABCX0498E1ZP,Buyer Entity 498,True
NS-DIS-02796,Delhi,Delhi,Private Ltd,Manufacturing,571079.99,141,True,5,In process,21,119926.8,Conciliation,65,8,16AABCX0015E1ZP,Buyer Entity 015,True
NS-DIS-02797,Gujarat,Gujarat,Private Ltd,Services,259441.97,130,False,3,Partial settlement,62,160854.02,UNP_Settled,72,12,33AABCX0032E1ZP,Buyer Entity 032,False
NS-DIS-02798,Others,Maharashtra,Private Ltd,Manufacturing,525154.75,147,True,3,Partial settlement,67,351853.68,UNP_Settled,38,10,15AABCX0049E1ZP,Buyer Entity 049,False
NS-DIS-02799,Delhi,Delhi,Partnership,Services,2553732.69,94,False,4,Partial settlement,67,1711000.9,UNP_Settled,65,1,32AABCX0066E1ZP,Buyer Entity 066,False
NS-DIS-02800,Delhi,Delhi,Private Ltd,Services,690941.02,365,True,3,Partial settlement,62,428383.43,UNP_Settled,123,1,14AABCX0083E1ZP,Buyer Entity 083,True
NS-DIS-02801,Others,Others,PSU,Services,257113.69,144,False,5,In process,27,69420.7,Conciliation,107,10,31AABCX0100E1ZP,Buyer Entity 100,True
NS-DIS-02802,Tamil Nadu,Tamil Nadu,Proprietorship,Manufacturing,200358.68,306,True,2,Dismissed,0,0.0,Closed,139,5,13AABCX0117E1ZP,Buyer Entity 117,True
NS-DIS-02803,Tamil Nadu,Rajasthan,PSU,Manufacturing,166674.8,68,False,2,Dismissed,0,0.0,Closed,78,12,30AABCX0134E1ZP,Buyer Entity 134,False
NS-DIS-02804,West Bengal,West Bengal,Private Ltd,Services,369117.39,204,True,1,Full recovery,100,369117.39,Recovered,75,3,12AABCX0151E1ZP,Buyer Entity 151,True
NS-DIS-02805,Uttar Pradesh,Gujarat,Proprietorship,Manufacturing,501692.33,102,True,2,Partial settlement,57,285964.63,UNP_Settled,54,10,29AABCX0168E1ZP,Buyer Entity 168,True
NS-DIS-02806,Delhi,Maharashtra,Private Ltd,Manufacturing,52500.5,77,True,1,Partial settlement,92,48300.46,UNP_Settled,52,4,11AABCX0185E1ZP,Buyer Entity 185,True
NS-DIS-02807,Others,Others,Private Ltd,Manufacturing,480715.86,148,False,1,Unresolved,17,81721.7,Award_Passed,57,1,28AABCX0202E1ZP,Buyer Entity 202,True
NS-DIS-02808,Uttar Pradesh,Uttar Pradesh,Proprietorship,Services,258968.8,139,False,5,Partial settlement,56,145022.53,UNP_Settled,88,1,10AABCX0219E1ZP,Buyer Entity 219,True
NS-DIS-02809,Maharashtra,Maharashtra,PSU,Manufacturing,222341.6,158,False,3,Full recovery,100,222341.6,Recovered,97,11,27AABCX0236E1ZP,Buyer Entity 236,True
NS-DIS-02810,Karnataka,Karnataka,PSU,Services,233274.41,174,True,3,In process,57,132966.41,MSEFC_Referred,107,2,09AABCX0253E1ZP,Buyer Entity 253,False
NS-DIS-02811,Karnataka,Karnataka,Private Ltd,Manufacturing,1999558.74,188,False,2,Full recovery,100,1999558.74,Recovered,95,4,26AABCX0270E1ZP,Buyer Entity 270,False
NS-DIS-02812,West Bengal,West Bengal,Private Ltd,Manufacturing,243357.96,46,True,4,Partial settlement,63,153315.51,UNP_Settled,32,4,08AABCX0287E1ZP,Buyer Entity 287,True
NS-DIS-02813,Gujarat,Gujarat,Private Ltd,Manufacturing,1215827.62,53,True,1,In process,53,644388.64,MSEFC_Referred,83,1,25AABCX0304E1ZP,Buyer Entity 304,True
NS-DIS-02814,Tamil Nadu,Maharashtra,State Govt,Services,198192.73,238,True,1,Partial settlement,57,112969.86,UNP_Settled,112,6,07AABCX0321E1ZP,Buyer Entity 321,True
NS-DIS-02815,Rajasthan,Uttar Pradesh,Partnership,Manufacturing,146354.07,244,False,1,In process,46,67322.87,Arbitration,83,10,24AABCX0338E1ZP,Buyer Entity 338,True
NS-DIS-02816,Others,Rajasthan,Proprietorship,Services,165997.81,74,False,5,Partial settlement,67,111218.53,UNP_Settled,52,9,06AABCX0355E1ZP,Buyer Entity 355,True
NS-DIS-02817,Karnataka,West Bengal,Private Ltd,Services,61688.71,37,False,1,Partial settlement,89,54902.95,UNP_Settled,39,7,23AABCX0372E1ZP,Buyer Entity 372,False
NS-DIS-02818,Karnataka,Rajasthan,Private Ltd,Manufacturing,160644.42,160,True,4,Partial settlement,77,123696.2,UNP_Settled,68,7,05AABCX0389E1ZP,Buyer Entity 389,False
NS-DIS-02819,Maharashtra,Rajasthan,Private Ltd,Manufacturing,85791.98,118,False,1,Dismissed,0,0.0,Closed,34,5,22AABCX0406E1ZP,Buyer Entity 406,True
NS-DIS-02820,Gujarat,Gujarat,Private Ltd,Manufacturing,62452.39,146,True,1,Full recovery,100,62452.39,Recovered,68,1,04AABCX0423E1ZP,Buyer Entity 423,True
NS-DIS-02821,Gujarat,Gujarat,Proprietorship,Manufacturing,40987.03,54,True,1,Partial settlement,88,36068.59,UNP_Settled,41,7,21AABCX0440E1ZP,Buyer Entity 440,True
NS-DIS-02822,Tamil Nadu,Maharashtra,Private Ltd,Manufacturing,80739.08,164,True,4,Partial settlement,91,73472.56,UNP_Settled,64,9,03AABCX0457E1ZP,Buyer Entity 457,True
NS-DIS-02823,Karnataka,Rajasthan,Proprietorship,Manufacturing,510870.61,249,False,5,In process,42,214565.66,Conciliation,85,7,20AABCX0474E1ZP,Buyer Entity 474,True
NS-DIS-02824,Maharashtra,Rajasthan,Central Govt,Services,253865.87,237,True,1,In process,23,58389.15,MSEFC_Referred,126,10,02AABCX0491E1ZP,Buyer Entity 491,True
NS-DIS-02825,Delhi,Delhi,LLP,Manufacturing,457109.38,233,True,5,Partial settlement,84,383971.88,UNP_Settled,113,8,09AABCX0008E1ZP,Buyer Entity 008,False
NS-DIS-02826,Delhi,West Bengal,Private Ltd,Services,58145.99,94,False,2,Partial settlement,90,52331.39,UNP_Settled,36,11,26AABCX0025E1ZP,Buyer Entity 025,True
NS-DIS-02827,West Bengal,West Bengal,Private Ltd,Manufacturing,464767.23,257,True,2,In process,20,92953.45,Arbitration,95,12,08AABCX0042E1ZP,Buyer Entity 042,True
NS-DIS-02828,Karnataka,Karnataka,Private Ltd,Manufacturing,108047.04,64,True,5,Full recovery,100,108047.04,Recovered,39,6,25AABCX0059E1ZP,Buyer Entity 059,True
NS-DIS-02829,Maharashtra,Maharashtra,Private Ltd,Manufacturing,400926.6,91,True,1,Full recovery,100,400926.6,Recovered,30,7,07AABCX0076E1ZP,Buyer Entity 076,True
NS-DIS-02830,Uttar Pradesh,Uttar Pradesh,PSU,Services,328932.52,59,True,4,Full recovery,100,328932.52,Recovered,93,4,24AABCX0093E1ZP,Buyer Entity 093,True
NS-DIS-02831,Uttar Pradesh,Uttar Pradesh,Proprietorship,Manufacturing,746936.56,69,True,4,Full recovery,100,746936.56,Recovered,90,4,06AABCX0110E1ZP,Buyer Entity 110,True
NS-DIS-02832,Tamil Nadu,Uttar Pradesh,Private Ltd,Services,162588.55,43,False,5,Unresolved,14,22762.4,Award_Passed,38,5,23AABCX0127E1ZP,Buyer Entity 127,False
NS-DIS-02833,Uttar Pradesh,Uttar Pradesh,Proprietorship,Services,2189498.02,101,False,5,Partial settlement,76,1664018.5,UNP_Settled,75,10,05AABCX0144E1ZP,Buyer Entity 144,True
NS-DIS-02834,Others,Others,LLP,Manufacturing,249489.76,91,True,3,Partial settlement,74,184622.42,UNP_Settled,40,10,22AABCX0161E1ZP,Buyer Entity 161,True
NS-DIS-02835,Tamil Nadu,Tamil Nadu,LLP,Manufacturing,360899.63,110,True,1,Full recovery,100,360899.63,Recovered,62,12,04AABCX0178E1ZP,Buyer Entity 178,True
NS-DIS-02836,Karnataka,Karnataka,Partnership,Manufacturing,49556.95,96,True,3,In process,23,11398.1,Conciliation,73,8,21AABCX0195E1ZP,Buyer Entity 195,False
NS-DIS-02837,Delhi,Gujarat,PSU,Services,238063.73,135,False,3,Full recovery,100,238063.73,Recovered,105,8,03AABCX0212E1ZP,Buyer Entity 212,True
NS-DIS-02838,Tamil Nadu,Maharashtra,LLP,Services,1170044.22,445,False,2,In process,43,503119.01,Arbitration,170,3,20AABCX0229E1ZP,Buyer Entity 229,False
NS-DIS-02839,Maharashtra,Maharashtra,LLP,Manufacturing,474838.86,70,True,2,Partial settlement,80,379871.09,UNP_Settled,55,8,02AABCX0246E1ZP,Buyer Entity 246,True
NS-DIS-02840,Others,Others,PSU,Services,119606.77,198,True,2,In process,30,35882.03,MSEFC_Referred,117,10,19AABCX0263E1ZP,Buyer Entity 263,True
NS-DIS-02841,Uttar Pradesh,Uttar Pradesh,Proprietorship,Manufacturing,204014.94,84,True,3,Partial settlement,57,116288.52,UNP_Settled,66,1,01AABCX0280E1ZP,Buyer Entity 280,False
